,City,Card_Type,Exp_Type,Gender,Amount,Year,Month
23385,"Surat, India",Gold,Fuel,M,118974.0,2015,February
23386,"Pune, India",Platinum,Food,M,95160.0,2014,February
23387,"Pune, India",Platinum,Entertainment,F,52568.0,2015,April
23388,"Kolkata, India",Signature,Food,M,59425.0,2015,May
23389,"Surat, India",Platinum,Grocery,M,214500.0,2014,November
23390,"Kanpur, India",Platinum,Food,M,234400.0,2014,April
23391,"Lucknow, India",Platinum,Grocery,M,12330.0,2014,July
23392,"Jaipur, India",Silver,Grocery,F,28753.0,2014,March
23393,"Hyderabad, India",Gold,Entertainment,M,205695.0,2014,November
23394,"Surat, India",Gold,Grocery,F,53677.0,2013,October
23395,"Surat, India",Platinum,Bills,F,166605.0,2014,July
23396,"Lucknow, India",Silver,Entertainment,M,253204.0,2014,March
23397,"Pune, India",Silver,Bills,M,17279.0,2013,October
23398,"Lucknow, India",Silver,Food,M,146661.0,2014,August
23399,"Pune, India",Silver,Fuel,F,248565.0,2015,January
23400,"Hyderabad, India",Signature,Grocery,M,136692.0,2015,March
23401,"Kolkata, India",Silver,Food,F,91966.0,2015,May
23402,"Hyderabad, India",Silver,Food,F,59371.0,2014,July
23403,"Hyderabad, India",Platinum,Entertainment,M,112265.0,2013,December
23404,"Surat, India",Silver,Grocery,M,219176.0,2014,September
23405,"Hyderabad, India",Platinum,Bills,F,92598.0,2013,October
23406,"Surat, India",Signature,Fuel,F,238991.0,2013,November
23407,"Kanpur, India",Platinum,Entertainment,F,15577.0,2013,December
23408,"Lucknow, India",Silver,Bills,F,152849.0,2015,January
23409,"Kolkata, India",Platinum,Entertainment,M,61262.0,2014,July
23410,"Lucknow, India",Silver,Food,M,59507.0,2015,January
23411,"Pune, India",Gold,Food,M,180437.0,2015,March
23412,"Kolkata, India",Signature,Grocery,F,237137.0,2014,May
23413,"Kanpur, India",Platinum,Grocery,F,92047.0,2014,May
23414,"Surat, India",Silver,Grocery,M,63381.0,2013,November
23415,"Chennai, India",Platinum,Entertainment,F,296668.0,2014,May
23416,"Pune, India",Gold,Fuel,F,212475.0,2014,January
23417,"Surat, India",Signature,Fuel,F,256133.0,2014,November
23418,"Surat, India",Signature,Bills,F,279967.0,2013,October
23419,"Hyderabad, India",Gold,Bills,M,63402.0,2015,February
23420,"Lucknow, India",Signature,Entertainment,M,206895.0,2014,July
23421,"Chennai, India",Platinum,Fuel,M,111536.0,2014,October
23422,"Kolkata, India",Gold,Food,F,11234.0,2014,November
23423,"Hyderabad, India",Gold,Bills,M,174896.0,2014,June
23424,"Jaipur, India",Silver,Fuel,F,80928.0,2013,December
23425,"Lucknow, India",Platinum,Entertainment,F,49234.0,2013,November
23426,"Surat, India",Signature,Food,M,287055.0,2014,April
23427,"Surat, India",Silver,Grocery,F,42280.0,2015,April
23428,"Hyderabad, India",Signature,Bills,M,154129.0,2014,January
23429,"Jaipur, India",Gold,Entertainment,F,190952.0,2013,October
23430,"Jaipur, India",Signature,Entertainment,F,280439.0,2013,December
23431,"Surat, India",Signature,Bills,F,59749.0,2015,March
23432,"Chennai, India",Signature,Food,M,237637.0,2015,March
23433,"Lucknow, India",Gold,Grocery,F,73898.0,2014,December
23434,"Chennai, India",Silver,Bills,M,219733.0,2014,June
23435,"Jaipur, India",Platinum,Fuel,M,257863.0,2014,May
23436,"Pune, India",Platinum,Entertainment,M,63727.0,2015,February
23437,"Hyderabad, India",Signature,Fuel,M,142518.0,2015,May
23438,"Kanpur, India",Gold,Fuel,F,187293.0,2013,December
23439,"Lucknow, India",Gold,Bills,F,33794.0,2014,January
23440,"Hyderabad, India",Gold,Bills,F,137128.0,2014,January
23441,"Kolkata, India",Platinum,Fuel,M,205842.0,2014,April
23442,"Chennai, India",Signature,Food,F,13000.0,2014,April
23443,"Kanpur, India",Platinum,Bills,M,213003.0,2015,January
23444,"Pune, India",Silver,Entertainment,F,177870.0,2013,November
23445,"Jaipur, India",Silver,Fuel,M,99019.0,2014,July
23446,"Kanpur, India",Platinum,Fuel,F,249112.0,2015,February
23447,"Kolkata, India",Silver,Grocery,M,205064.0,2014,April
23448,"Surat, India",Gold,Entertainment,M,237246.0,2015,April
23449,"Kanpur, India",Gold,Bills,F,266536.0,2013,December
23450,"Surat, India",Silver,Fuel,F,88700.0,2014,November
23451,"Surat, India",Silver,Entertainment,F,237576.0,2014,September
23452,"Pune, India",Silver,Bills,M,249227.0,2014,December
23453,"Surat, India",Signature,Fuel,M,12097.0,2015,March
23454,"Surat, India",Silver,Grocery,M,7534.0,2014,November
23455,"Kolkata, India",Platinum,Bills,M,195465.0,2015,February
23456,"Kanpur, India",Silver,Fuel,M,23092.0,2014,January
23457,"Jaipur, India",Gold,Food,F,208029.0,2015,April
23458,"Lucknow, India",Signature,Bills,F,289814.0,2013,October
23459,"Kanpur, India",Signature,Grocery,M,4051.0,2014,September
23460,"Chennai, India",Signature,Grocery,M,221691.0,2015,May
23461,"Kolkata, India",Signature,Bills,M,258158.0,2015,April
23462,"Surat, India",Silver,Food,M,196564.0,2014,November
23463,"Kanpur, India",Silver,Grocery,F,28312.0,2014,August
23464,"Surat, India",Platinum,Entertainment,F,19290.0,2014,December
23465,"Lucknow, India",Silver,Bills,M,50081.0,2015,April
23466,"Chennai, India",Silver,Bills,F,276066.0,2015,April
23467,"Kolkata, India",Silver,Entertainment,F,92397.0,2014,July
23468,"Hyderabad, India",Signature,Food,M,161209.0,2014,September
23469,"Kolkata, India",Platinum,Grocery,M,296780.0,2013,November
23470,"Hyderabad, India",Signature,Fuel,F,89953.0,2015,February
23471,"Lucknow, India",Platinum,Bills,F,102454.0,2014,June
23472,"Hyderabad, India",Platinum,Food,F,61068.0,2014,June
23473,"Lucknow, India",Signature,Grocery,M,267368.0,2013,November
23474,"Pune, India",Silver,Entertainment,M,140879.0,2013,October
23475,"Pune, India",Platinum,Bills,F,56893.0,2014,November
23476,"Lucknow, India",Gold,Grocery,M,250561.0,2014,September
23477,"Pune, India",Gold,Bills,F,154244.0,2014,February
23478,"Jaipur, India",Gold,Entertainment,F,37803.0,2015,January
23479,"Pune, India",Platinum,Entertainment,F,140305.0,2014,July
23480,"Jaipur, India",Silver,Grocery,F,196752.0,2014,July
23481,"Kanpur, India",Signature,Food,M,125363.0,2014,July
23482,"Chennai, India",Platinum,Entertainment,F,177677.0,2013,November
23483,"Kolkata, India",Platinum,Food,F,162428.0,2013,December
23484,"Hyderabad, India",Gold,Fuel,M,140254.0,2015,February
23485,"Jaipur, India",Silver,Grocery,M,196351.0,2014,November
23486,"Chennai, India",Silver,Food,F,185240.0,2014,August
23487,"Pune, India",Silver,Fuel,M,257651.0,2014,March
23488,"Lucknow, India",Platinum,Bills,M,42327.0,2015,April
23489,"Kanpur, India",Silver,Entertainment,F,109918.0,2013,October
23490,"Pune, India",Platinum,Fuel,M,100918.0,2014,February
23491,"Lucknow, India",Signature,Food,M,299641.0,2014,August
23492,"Hyderabad, India",Silver,Fuel,M,98549.0,2014,October
23493,"Jaipur, India",Signature,Entertainment,F,289594.0,2013,October
23494,"Chennai, India",Gold,Fuel,M,158857.0,2014,September
23495,"Kolkata, India",Gold,Fuel,M,227455.0,2015,May
23496,"Kolkata, India",Silver,Grocery,F,89122.0,2014,June
23497,"Pune, India",Platinum,Fuel,F,241228.0,2015,January
23498,"Hyderabad, India",Gold,Food,F,151689.0,2013,October
23499,"Surat, India",Gold,Entertainment,M,166628.0,2014,October
23500,"Hyderabad, India",Silver,Entertainment,F,119919.0,2014,March
23501,"Chennai, India",Silver,Grocery,F,171251.0,2014,April
23502,"Lucknow, India",Platinum,Grocery,M,237030.0,2015,March
23503,"Hyderabad, India",Platinum,Fuel,M,131048.0,2013,October
23504,"Kolkata, India",Gold,Food,F,47616.0,2014,April
23505,"Hyderabad, India",Platinum,Food,M,134060.0,2015,May
23506,"Lucknow, India",Silver,Grocery,M,129599.0,2014,June
23507,"Chennai, India",Gold,Fuel,F,14111.0,2014,November
23508,"Kanpur, India",Platinum,Bills,F,106686.0,2013,December
23509,"Chennai, India",Gold,Fuel,F,154843.0,2014,October
23510,"Kolkata, India",Signature,Entertainment,M,146689.0,2015,January
23511,"Pune, India",Silver,Entertainment,F,140156.0,2014,December
23512,"Kanpur, India",Silver,Entertainment,M,261638.0,2015,April
23513,"Hyderabad, India",Silver,Grocery,M,268098.0,2014,August
23514,"Kanpur, India",Silver,Food,F,241046.0,2015,March
23515,"Lucknow, India",Platinum,Grocery,F,226359.0,2014,September
23516,"Hyderabad, India",Platinum,Entertainment,F,274655.0,2015,January
23517,"Surat, India",Platinum,Grocery,F,66288.0,2013,October
23518,"Surat, India",Gold,Fuel,F,283244.0,2013,November
23519,"Surat, India",Gold,Grocery,M,96964.0,2014,May
23520,"Chennai, India",Signature,Food,M,7543.0,2013,December
23521,"Hyderabad, India",Signature,Grocery,F,83901.0,2014,December
23522,"Kanpur, India",Silver,Entertainment,F,218520.0,2014,January
23523,"Pune, India",Gold,Bills,F,64918.0,2015,April
23524,"Hyderabad, India",Platinum,Grocery,F,276003.0,2014,September
23525,"Kanpur, India",Silver,Fuel,M,36921.0,2015,February
23526,"Pune, India",Gold,Food,F,178287.0,2013,November
23527,"Jaipur, India",Gold,Food,F,250851.0,2015,May
23528,"Kolkata, India",Gold,Fuel,M,12177.0,2015,April
23529,"Jaipur, India",Platinum,Food,M,155617.0,2014,May
23530,"Lucknow, India",Platinum,Grocery,M,13816.0,2015,January
23531,"Surat, India",Platinum,Food,M,214576.0,2014,September
23532,"Chennai, India",Platinum,Grocery,M,156361.0,2013,November
23533,"Hyderabad, India",Gold,Food,F,28410.0,2014,October
23534,"Lucknow, India",Gold,Food,F,277701.0,2013,November
23535,"Kolkata, India",Silver,Grocery,M,184107.0,2013,November
23536,"Jaipur, India",Silver,Food,M,161732.0,2014,February
23537,"Hyderabad, India",Signature,Bills,F,236434.0,2015,April
23538,"Surat, India",Signature,Grocery,F,32480.0,2014,December
23539,"Lucknow, India",Platinum,Fuel,M,81327.0,2014,January
23540,"Surat, India",Platinum,Bills,F,39020.0,2014,January
23541,"Pune, India",Signature,Entertainment,F,203336.0,2014,May
23542,"Kanpur, India",Silver,Entertainment,M,202440.0,2015,March
23543,"Kanpur, India",Platinum,Grocery,M,226605.0,2013,November
23544,"Surat, India",Gold,Entertainment,F,177963.0,2014,July
23545,"Surat, India",Platinum,Entertainment,M,255863.0,2014,March
23546,"Hyderabad, India",Gold,Fuel,M,95823.0,2014,June
23547,"Surat, India",Platinum,Fuel,F,186524.0,2013,November
23548,"Surat, India",Signature,Entertainment,F,242849.0,2014,July
23549,"Kanpur, India",Signature,Food,F,172915.0,2015,March
23550,"Kanpur, India",Silver,Bills,M,58477.0,2014,January
23551,"Jaipur, India",Signature,Bills,M,37723.0,2013,November
23552,"Hyderabad, India",Signature,Grocery,M,246730.0,2014,February
23553,"Surat, India",Silver,Entertainment,F,234064.0,2014,February
23554,"Jaipur, India",Signature,Fuel,M,130399.0,2014,August
23555,"Chennai, India",Platinum,Entertainment,F,123075.0,2015,January
23556,"Kanpur, India",Signature,Grocery,M,57177.0,2015,March
23557,"Kanpur, India",Gold,Grocery,M,111014.0,2015,January
23558,"Lucknow, India",Gold,Entertainment,M,182496.0,2014,January
23559,"Surat, India",Platinum,Grocery,M,160001.0,2013,October
23560,"Kolkata, India",Platinum,Entertainment,M,68638.0,2014,September
23561,"Pune, India",Platinum,Grocery,F,114218.0,2014,December
23562,"Hyderabad, India",Platinum,Food,F,159092.0,2013,November
23563,"Lucknow, India",Signature,Food,M,194094.0,2014,October
23564,"Kolkata, India",Platinum,Food,M,215034.0,2013,December
23565,"Jaipur, India",Silver,Grocery,F,204620.0,2015,May
23566,"Jaipur, India",Gold,Entertainment,F,44640.0,2014,May
23567,"Kolkata, India",Signature,Food,M,185879.0,2013,December
23568,"Lucknow, India",Silver,Fuel,F,126338.0,2014,May
23569,"Hyderabad, India",Gold,Bills,F,48306.0,2015,January
23570,"Kanpur, India",Signature,Bills,F,218016.0,2014,December
23571,"Chennai, India",Platinum,Food,F,17178.0,2014,June
23572,"Surat, India",Signature,Entertainment,F,290358.0,2015,May
23573,"Surat, India",Silver,Grocery,F,232294.0,2014,February
23574,"Jaipur, India",Gold,Fuel,M,232754.0,2013,October
23575,"Kanpur, India",Silver,Grocery,M,224382.0,2014,March
23576,"Lucknow, India",Gold,Entertainment,M,132949.0,2014,March
23577,"Pune, India",Silver,Bills,F,104436.0,2015,April
23578,"Chennai, India",Gold,Food,M,145419.0,2015,April
23579,"Kanpur, India",Silver,Fuel,F,6821.0,2013,December
23580,"Pune, India",Platinum,Grocery,M,222732.0,2015,March
23581,"Chennai, India",Silver,Food,F,41439.0,2014,May
23582,"Jaipur, India",Signature,Entertainment,F,164247.0,2015,January
23583,"Lucknow, India",Signature,Food,M,144356.0,2014,February
23584,"Chennai, India",Platinum,Food,M,90388.0,2014,December
23585,"Kanpur, India",Signature,Grocery,M,113984.0,2014,July
23586,"Kanpur, India",Gold,Entertainment,M,203326.0,2015,May
23587,"Pune, India",Signature,Fuel,F,49910.0,2014,November
23588,"Hyderabad, India",Gold,Grocery,M,266641.0,2014,March
23589,"Jaipur, India",Gold,Bills,F,285190.0,2013,October
23590,"Kanpur, India",Platinum,Bills,M,67581.0,2015,January
23591,"Pune, India",Signature,Food,M,207785.0,2013,December
23592,"Jaipur, India",Gold,Fuel,F,90667.0,2014,March
23593,"Kanpur, India",Silver,Grocery,F,91930.0,2013,November
23594,"Jaipur, India",Platinum,Bills,M,166435.0,2014,August
23595,"Kanpur, India",Gold,Food,F,152353.0,2013,October
23596,"Chennai, India",Signature,Food,M,178656.0,2014,May
23597,"Pune, India",Silver,Bills,F,7211.0,2013,December
23598,"Kanpur, India",Signature,Food,F,7926.0,2013,November
23599,"Surat, India",Signature,Bills,M,239795.0,2013,December
23600,"Lucknow, India",Signature,Fuel,M,3914.0,2014,September
23601,"Chennai, India",Signature,Entertainment,M,232139.0,2014,July
23602,"Surat, India",Gold,Entertainment,M,276590.0,2014,May
23603,"Lucknow, India",Silver,Food,M,112309.0,2014,March
23604,"Chennai, India",Platinum,Grocery,F,62160.0,2015,April
23605,"Lucknow, India",Silver,Fuel,F,253127.0,2014,July
23606,"Jaipur, India",Gold,Fuel,F,102230.0,2014,January
23607,"Hyderabad, India",Silver,Bills,M,165159.0,2014,February
23608,"Hyderabad, India",Signature,Bills,M,96428.0,2014,December
23609,"Chennai, India",Gold,Entertainment,F,27495.0,2014,April
23610,"Kolkata, India",Gold,Bills,F,187712.0,2015,March
23611,"Hyderabad, India",Gold,Entertainment,F,215803.0,2013,October
23612,"Chennai, India",Signature,Grocery,M,91631.0,2013,October
23613,"Jaipur, India",Silver,Bills,F,105320.0,2014,October
23614,"Jaipur, India",Signature,Fuel,F,285531.0,2013,November
23615,"Chennai, India",Platinum,Bills,M,291421.0,2014,June
23616,"Surat, India",Gold,Entertainment,F,85671.0,2014,August
23617,"Surat, India",Platinum,Entertainment,M,237153.0,2014,August
23618,"Hyderabad, India",Platinum,Entertainment,M,18525.0,2013,December
23619,"Surat, India",Platinum,Fuel,F,120621.0,2015,February
23620,"Lucknow, India",Signature,Fuel,F,81115.0,2013,October
23621,"Lucknow, India",Gold,Bills,M,65724.0,2015,April
23622,"Jaipur, India",Signature,Food,M,289396.0,2013,October
23623,"Hyderabad, India",Platinum,Bills,F,12035.0,2015,January
23624,"Lucknow, India",Silver,Bills,M,188963.0,2014,November
23625,"Surat, India",Platinum,Bills,M,244459.0,2014,March
23626,"Chennai, India",Platinum,Bills,F,126439.0,2013,December
23627,"Lucknow, India",Platinum,Food,M,270908.0,2014,September
23628,"Chennai, India",Silver,Bills,M,1169.0,2014,April
23629,"Kanpur, India",Signature,Food,F,202055.0,2015,May
23630,"Chennai, India",Gold,Food,M,214499.0,2013,December
23631,"Surat, India",Signature,Bills,M,51512.0,2014,February
23632,"Lucknow, India",Platinum,Food,F,93813.0,2015,January
23633,"Kolkata, India",Signature,Grocery,F,197000.0,2014,July
23634,"Jaipur, India",Silver,Food,F,140595.0,2014,March
23635,"Jaipur, India",Silver,Grocery,M,239704.0,2013,October
23636,"Jaipur, India",Platinum,Food,M,74933.0,2015,March
23637,"Jaipur, India",Silver,Grocery,M,118239.0,2014,July
23638,"Surat, India",Signature,Entertainment,M,94967.0,2014,April
23639,"Kolkata, India",Signature,Food,F,43733.0,2015,April
23640,"Jaipur, India",Platinum,Grocery,F,38459.0,2015,May
23641,"Surat, India",Signature,Fuel,F,209997.0,2014,July
23642,"Lucknow, India",Gold,Entertainment,F,10606.0,2014,May
23643,"Chennai, India",Gold,Grocery,M,129379.0,2014,January
23644,"Kolkata, India",Platinum,Entertainment,F,46023.0,2014,September
23645,"Jaipur, India",Signature,Food,F,182011.0,2013,November
23646,"Hyderabad, India",Signature,Fuel,M,24631.0,2014,July
23647,"Hyderabad, India",Gold,Food,F,80058.0,2013,October
23648,"Pune, India",Signature,Fuel,M,249698.0,2015,May
23649,"Kanpur, India",Platinum,Food,F,228180.0,2015,April
23650,"Lucknow, India",Silver,Food,M,182769.0,2015,February
23651,"Kolkata, India",Silver,Entertainment,F,72109.0,2015,May
23652,"Hyderabad, India",Gold,Grocery,F,37750.0,2015,March
23653,"Kolkata, India",Platinum,Grocery,F,177480.0,2015,March
23654,"Lucknow, India",Silver,Entertainment,M,62787.0,2015,May
23655,"Kanpur, India",Gold,Entertainment,M,26736.0,2014,March
23656,"Chennai, India",Platinum,Fuel,F,154024.0,2014,March
23657,"Surat, India",Platinum,Food,M,86731.0,2014,January
23658,"Surat, India",Gold,Fuel,M,112932.0,2014,August
23659,"Kanpur, India",Silver,Fuel,F,211431.0,2014,February
23660,"Kanpur, India",Gold,Food,M,125535.0,2015,May
23661,"Lucknow, India",Gold,Fuel,F,218141.0,2014,July
23662,"Kanpur, India",Gold,Fuel,M,30285.0,2015,March
23663,"Jaipur, India",Signature,Bills,M,105668.0,2014,December
23664,"Hyderabad, India",Silver,Food,F,240147.0,2015,May
23665,"Chennai, India",Signature,Fuel,M,39099.0,2014,April
23666,"Hyderabad, India",Signature,Entertainment,F,156891.0,2014,December
23667,"Pune, India",Gold,Fuel,F,2110.0,2014,March
23668,"Jaipur, India",Signature,Bills,M,67584.0,2014,April
23669,"Chennai, India",Silver,Bills,M,120047.0,2014,August
23670,"Pune, India",Signature,Entertainment,M,199370.0,2014,November
23671,"Surat, India",Gold,Fuel,M,42533.0,2014,June
23672,"Pune, India",Signature,Grocery,F,284129.0,2014,April
23673,"Pune, India",Gold,Fuel,F,88577.0,2014,September
23674,"Surat, India",Signature,Entertainment,F,268107.0,2014,January
23675,"Kanpur, India",Signature,Food,F,270798.0,2013,December
23676,"Pune, India",Silver,Bills,M,156294.0,2014,January
23677,"Chennai, India",Silver,Fuel,M,271069.0,2015,March
23678,"Chennai, India",Signature,Food,M,4325.0,2014,July
23679,"Lucknow, India",Gold,Bills,F,111556.0,2013,October
23680,"Jaipur, India",Platinum,Fuel,F,175267.0,2014,March
23681,"Kolkata, India",Gold,Fuel,F,6897.0,2015,March
23682,"Jaipur, India",Gold,Food,F,104935.0,2014,July
23683,"Pune, India",Silver,Entertainment,M,110602.0,2014,July
23684,"Surat, India",Silver,Entertainment,M,281068.0,2015,April
23685,"Hyderabad, India",Gold,Entertainment,F,184473.0,2014,April
23686,"Jaipur, India",Gold,Fuel,M,149629.0,2014,March
23687,"Kanpur, India",Signature,Fuel,F,154957.0,2014,May
23688,"Kanpur, India",Gold,Bills,M,59806.0,2014,May
23689,"Lucknow, India",Silver,Entertainment,F,78536.0,2014,December
23690,"Kolkata, India",Platinum,Food,F,187067.0,2014,August
23691,"Chennai, India",Gold,Grocery,M,27511.0,2013,October
23692,"Pune, India",Silver,Grocery,M,254534.0,2013,October
23693,"Kanpur, India",Platinum,Food,F,207037.0,2014,March
23694,"Surat, India",Platinum,Grocery,F,107869.0,2015,May
23695,"Kanpur, India",Signature,Bills,F,49616.0,2014,July
23696,"Pune, India",Platinum,Grocery,M,288041.0,2014,January
